1000;AMEDU;60.4802778;23.61222222;1
1000;AMEVA;61.4383333;27.39361111;1
1000;ANAVO;60.8630556;25.12694444;1
1000;ANELO;67.9783333;24.23916667;1
1000;APRIS;61.2913889;22.96833333;1
1000;APROV;63.3780556;27.76694444;1
1000;ARBIS;61.8630556;25.01416667;1
1000;ARDIL;61.1886111;22.45527778;1
1000;ARDUT;64.5088889;25.01694444;1
1000;ARMIT;60.1361111;20.53277778;1
1000;ARNUR;66.2411111;26.10055556;1
1000;ARTUR;60.3466667;24.06388889;1
1000;ASDUL;60.2063889;26.57805556;1
1000;ASKUS;66.9580556;26.13944444;1
1000;ASTIV;60.2347222;24.42388889;1
1000;ATMAT;64.0630556;22.38027778;1
1000;ATNIS;65.3963889;24.98194444;1
1000;ATRIV;60.9500000;22.33000000;1
1000;BABUX;66.0558333;25.15916667;1
1000;BAKLA;61.3625000;19.41583333;1
1000;BALTI;59.9041667;25.25166667;1
1000;BAMIS;67.6108333;24.90527778;1
1000;BAMPO;61.9733333;25.96000000;1
1000;BANAX;61.9922222;28.79944444;1
1000;BAPOL;60.3036111;24.60194444;1
1000;BEXUL;65.5927778;24.15388889;1
1000;BIGNU;64.8852778;24.51472222;1
1000;BILSA;65.8650000;25.44250000;1
1000;BISRO;67.2388889;25.24138889;1
1000;BODRI;62.4150000;19.82416667;1
1000;BUKOT;60.1961111;20.54055556;1
1000;BUPIT;61.3405556;22.37083333;1
1000;DEDIT;63.2583333;20.45055556;1
1000;DEKOP;61.0675000;27.27833333;1
1000;DEKOT;64.8569444;25.61805556;1
1000;DELAP;60.2469444;20.54722222;1
1000;DELES;64.4736111;23.51333333;1
1000;DEMOT;62.5927778;21.77388889;1
1000;DEROX;61.2905556;26.17305556;1
1000;DEXIT;62.6263889;26.40444444;1
1000;DINBA;60.2038889;24.26861111;1
1000;DIPAR;62.0797222;25.12444444;1
1000;DISOS;62.6997222;29.41111111;1
1000;DOBAN;59.7994444;24.45250000;1
1000;DODAM;60.0444444;19.30166667;1
1000;DOPUD;68.1413889;23.32166667;1
1000;EBOLU;66.2047222;24.80027778;1
1000;EBUNA;60.3408333;20.45388889;1
1000;EKMIK;65.2516667;23.72750000;1
1000;ELBUS;65.8483333;25.80861111;1
1000;ELMAK;62.4380556;27.71916667;1
1000;ELMUT;60.1700000;24.09916667;1
1000;ELMUX;62.8908333;22.61361111;1
1000;ELPEN;60.3138889;25.49583333;1
1000;ELPIR;60.2944444;25.58861111;1
1000;ELSUS;61.1375000;26.57555556;1
1000;EMLIS;61.6486111;25.12527778;1
1000;ENEXI;69.3308333;25.75277778;1
1000;ENOKI;60.8266667;23.59944444;1
1000;ENUTO;60.4813889;24.77555556;1
1000;EPESA;65.4200000;25.28250000;1
1000;EPESI;62.6919444;25.22333333;1
1000;EREPO;65.3666667;25.80083333;1
1000;ERKES;61.4647222;21.79583333;1
1000;ERSAV;60.3083333;24.57833333;1
1000;ESOPA;60.3975000;20.73111111;1
1000;ETABI;62.9152778;26.13500000;1
1000;ETANI;62.7555556;21.34194444;1
1000;ETOLO;68.4222222;23.53666667;1
1000;ETSIR;65.9205556;29.40666667;1
1000;ETSON;66.6466667;25.98694444;1
1000;EVLAN;60.2522222;19.11194444;1
1000;EVOLA;68.5111111;24.97666667;1
1000;GALPI;62.8469444;20.14027778;1
1000;GANKI;62.6941667;26.09277778;1
1000;GAPRO;69.1725000;21.79611111;1
1000;GASKU;62.8622222;28.49555556;1
1000;GATRI;64.9333333;29.61666667;1
1000;GEKLU;61.8183333;28.51166667;1
1000;GEKSI;63.7436111;26.29861111;1
1000;GELSO;62.6377778;22.23444444;1
1000;GESMI;61.9802778;23.83722222;1
1000;GETSO;60.8663889;26.34416667;1
1000;GIMIS;61.4327778;22.92222222;1
1000;GIMUL;60.3822222;21.38888889;1
1000;GIPLU;61.5008333;27.08944444;1
1000;GIRLA;60.1908333;24.56194444;1
1000;GONGI;61.2652778;21.50000000;1
1000;GOSOV;66.4661111;25.65777778;1
1000;GUBLA;62.0533333;27.59111111;1
1000;GUPLO;60.1869444;22.55250000;1
1000;GUPSA;60.6275000;23.60666667;1
1000;IBARI;61.9802778;23.31944444;1
1000;IDEKU;61.4544444;23.78055556;1
1000;IDMOP;60.4008333;25.05250000;1
1000;INGOD;68.0086111;25.56250000;1
1000;INKAT;63.9369444;22.68833333;1
1000;INKIS;60.9375000;22.86861111;1
1000;INKOL;60.4988889;24.09611111;1
1000;INLOG;60.1716667;26.94638889;1
1000;INTOR;59.8277778;25.18666667;1
1000;IPLOT;64.4397222;25.53583333;1
1000;IPSON;61.0772222;28.30805556;1
1000;IPSUL;61.7836111;21.79000000;1
1000;IRGAL;62.8305556;20.01083333;1
1000;IRKUN;65.4080556;25.40111111;1
1000;KEKEL;61.3316667;25.72000000;1
1000;KEKOX;66.0463889;25.45944444;1
1000;KELAS;60.4686111;19.17583333;1
1000;KELEK;68.5033333;28.45833333;1
1000;KEMUP;65.8463889;24.60277778;1
1000;KEPIT;61.8858333;29.11611111;1
1000;KEPUK;62.7827778;23.16416667;1
1000;KESAG;69.4161111;25.82027778;1
1000;KESUN;67.5836111;23.54388889;1
1000;KETOL;61.8000000;30.08333333;1
1000;KOKAT;62.6666667;31.37527778;1
1000;KOKED;60.2002778;19.96583333;1
1000;KOKIS;64.3166667;23.94972222;1
1000;KOLUP;67.3322222;23.76666667;1
1000;KOMEK;62.4216667;31.10833333;1
1000;KOMOX;61.0058333;27.96111111;1
1000;KONUX;64.2825000;27.65583333;1
1000;KOSKA;59.1827778;20.67611111;1
1000;KOTOS;62.8788889;20.39472222;1
1000;KOVOT;60.8711111;26.73194444;1
1000;KUDOP;59.9794444;24.07666667;1
1000;KUGIT;68.4422222;22.49694444;1
1000;KUKUS;65.9916667;29.23583333;1
1000;KULUS;66.4411111;26.59944444;1
1000;KURAX;63.7916667;23.17388889;1
1000;KUSOS;62.8394444;23.46166667;1
1000;KUVAK;60.7302778;25.59083333;1
1000;LAKUT;60.4380556;23.87638889;1
1000;LAMPI;63.5386111;21.03666667;1
1000;LAPEG;60.9147222;27.13111111;1
1000;LAPSU;63.7394444;25.93305556;1
1000;LARPU;62.3625000;23.14083333;1
1000;LAVTU;60.2052778;25.23166667;1
1000;LEDUN;59.9750000;26.11166667;1
1000;LEGMA;61.5119444;21.65305556;1
1000;LEKRA;66.3913889;24.91305556;1
1000;LEKSU;61.6919444;24.34666667;1
1000;LELVI;63.7958333;22.61055556;1
1000;LERSA;61.7255556;23.52777778;1
1000;LILVO;61.9527778;28.91416667;1
1000;LIMRO;68.2063889;23.80361111;1
1000;LIRVO;66.3177778;23.65472222;1
1000;LITSU;62.8000000;23.35000000;1
1000;LUKAS;65.0738889;24.64972222;1
1000;LUKAT;61.9433333;25.12472222;1
1000;LUNAL;60.9611111;28.21555556;1
1000;LUNEB;62.4208333;25.62333333;1
1000;LUNUT;62.0013889;28.77111111;1
1000;LUPET;59.6402778;19.87638889;1
1000;LURIX;61.2055556;27.83333333;1
1000;LUVIT;62.0927778;24.48805556;1
1000;MAGON;66.7352778;23.89222222;1
1000;MAMAX;60.0497222;19.83361111;1
1000;MAPUS;60.5008333;21.98833333;1
1000;MAROM;60.4477778;24.04361111;1
1000;MARUG;64.9938889;25.08222222;1
